death_date,name,rank,unit,gender,age,from,story,pid,webpage,eng
2023-10-07,עילי עזר,"רב""ט",אוגדת עזה,M,18,תל אביב,"חייל במפקדת אוגדת עזה. הועלה מדרגת טוראי לדרגת רב""ט לאחר מותו.",1077.0,https://www.idf.il/נופלים/חללי-המלחמה/עילי-עזר/,Corporal Ilay Azar
2023-10-07,יקיר לוי,"סמ""ר",חטיבת גולני,M,21,מורשת,"לוחם בגדוד 13 שבחטיבת גולני. הועלה מדרגת סמ""ל לדרגת סמ""ר לאחר מותו.",480.0,https://www.idf.il/נופלים/חללי-המלחמה/יקיר-לוי/,Staff sergeant Yakir Levi
2023-10-07,דניאל משה דנינו,"סמ""ר",חטיבת גולני,M,21,חיפה,לוחם בגדוד 13 שבחטיבת גולני.,485.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-משה-דנינו/,Staff sergeant Daniel Moshe Danino
2023-10-07,דקל סויסה,סרן,חטיבת גולני,M,23,בר-גיורא,מפקד מחלקה בגדוד 13 שבחטיבת גולני. הועלה מדרגת סגן לדרגת סרן לאחר מותו.,1293.0,https://www.idf.il/נופלים/חללי-המלחמה/דקל-סויסה/,Captain Dekel Suissa
2023-10-07,שיר ביטון,סמל,החטיבה הצפונית,F,19,אשדוד,"חובשת בחטיבת צפונית. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",217.0,https://www.idf.il/נופלים/חללי-המלחמה/שיר-ביטון/,Sergeant Shir Biton
2023-10-07,בנימין לב,"סמ""ר",חטיבת הצנחנים,M,23,ירושלים,"לוחם בגדוד 202 שבחטיבת הצנחנים. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",235.0,https://www.idf.il/נופלים/חללי-המלחמה/בנימין-לב/,Staff sergeant Benjamin Loeb
2023-10-07,יעד בן יעקב,"סמ""ר",חטיבת גולני,M,20,פתח תקווה,לוחם בגדוד 13 שבחטיבת גולני.,469.0,https://www.idf.il/נופלים/חללי-המלחמה/יעד-בן-יעקב/,Staff sergeant Yaad Ben Yacov
2023-10-07,אושר שמעיה,סמל,אוגדת עזה,M,19,באר שבע,"חייל במפקדת אוגדת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1066.0,https://www.idf.il/נופלים/חללי-המלחמה/אושר-שמעיה/,Sergeant Osher Chemaya
2023-10-07,שיר שלמה,סמל,פיקוד העורף,F,19,נתניה,"סמלת מבצעים במחוז דרום של פיקוד העורף. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",1291.0,https://www.idf.il/נופלים/חללי-המלחמה/שיר-שלמה/,Sergeant Shir Shlomo
2023-10-07,רז פרץ,"רס""ן",חטיבת גולני,M,24,עפולה,"מפקד הפלס""ם בגדוד 51 שבחטיבת גולני. הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.",398.0,https://www.idf.il/נופלים/חללי-המלחמה/רז-פרץ/,Major Raz Peretz
2023-10-07,מקס רבינוב,"סמ""ר",חיל הגנת הגבולות,M,21,אשדוד,לוחם בגדוד איסוף 414.,490.0,https://www.idf.il/נופלים/חללי-המלחמה/מקס-רבינוב/,Staff sergeant Max Rabinov
2023-10-07,עידו ישראל שני,"רס""ן","חטיבת הנח""ל",M,29,רמת גן,"סגן מפקד סיירת נח""ל.",1279.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-ישראל-שני/,Major Ido Israel Shani
2023-10-07,תומר ברק,"סמ""ר",חטיבת גולני,M,20,פתח תקווה,"לוחם בגדוד 13 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",467.0,https://www.idf.il/נופלים/חללי-המלחמה/תומר-ברק/,Staff sergeant Tomer Barak
2023-10-07,עמרי בלקין,"רס""ר (במיל')","יחידת הלוט""ר",M,25,רמת השרון,"מדריך לוט""ר בביה""ס לוט""ר. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",214.0,https://www.idf.il/נופלים/חללי-המלחמה/עמרי-בלקין/,Master sergeant (res.) Omri Belkin
2023-10-07,יוסף מלאכי גדליה,"רס""ל",חטיבת הקומנדו,M,22,ירושלים,לוחם ביחידת דובדבן.,260.0,https://www.idf.il/נופלים/חללי-המלחמה/יוסף-מלאכי-גדליה/,Sergeant first class Josheph Malachi Guedalia
2023-10-07,ראם מאיר בטיטו,סמל,חטיבת גולני,M,19,נתניה,"לוחם בגדוד 51 שבחטיבת גולני. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",483.0,https://www.idf.il/נופלים/חללי-המלחמה/ראם-מאיר-בטיטו/,Sergeant Reem Meir Betito
2023-10-07,עדי צור,"סמ""ר",חטיבת גולני,M,20,ירושלים,לוחם בגדוד 51 שבחטיבת גולני.,382.0,https://www.idf.il/נופלים/חללי-המלחמה/עדי-צור/,Staff sergeant Adi Tzur
2023-10-07,טל ממן,"רס""ם (במיל')",חיל הגנת הגבולות,M,38,מבטחים,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",403.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-ממן/,Sergeant major (res.) Tal Maman
2023-10-07,ליאור בן יעקב,"רס""ם (במיל')",חיל הגנת הגבולות,M,44,ישע,"סגן רבש""צ היישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",1206.0,https://www.idf.il/נופלים/חללי-המלחמה/ליאור-בן-יעקב/,Sergeant major (res.) Lior Ben Yaakov
2023-10-07,אמיר לביא,סמל,"חטיבת הנח""ל",M,19,ירושלים,"רגם קשת מגדוד 50 שבחטיבת הנח""ל. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1179.0,https://www.idf.il/נופלים/חללי-המלחמה/אמיר-לביא/,Sergeant Amir Lavi
2023-10-07,אוריאל סגל,סמל,חטיבת גולני,M,19,פתח תקווה,"טבח בגדוד 51 שבחטיבת גולני. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",380.0,https://www.idf.il/נופלים/חללי-המלחמה/אוריאל-סגל/,Sergeant Uriel Segal
2023-10-07,שגב שוורץ,סמל,"חטיבת הנח""ל",M,20,בית שאן,"רגם קשת בגדוד 50 שבחטיבת הנח""ל. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1289.0,https://www.idf.il/נופלים/חללי-המלחמה/שגב-שוורץ/,Sergeant Segev Schwartz
2023-10-07,מרדכי שמיר,"רס""ן",חטיבת גולני,M,29,חוות יאיר,קצין לוחם בסיירת גולני.,1290.0,https://www.idf.il/נופלים/חללי-המלחמה/מרדכי-שמיר/,Major Mordechay Shamir
2023-10-07,אביתר אוחיון,"סמ""ר",חטיבת גולני,M,22,ירושלים,"נהג אמבולנס בגדוד 51 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1725.0,https://www.idf.il/נופלים/חללי-המלחמה/אביתר-אוחיון/,Staff sergeant Evyatar Ohayon
2023-10-07,אמיר צור,סרן,"סיירת מטכ""ל",M,23,ירושלים,"לוחם בסיירת מטכ""ל. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",1711.0,https://www.idf.il/נופלים/חללי-המלחמה/אמיר-צור/,Captain Amir Zur
2023-10-07,עמית מוסט,"סמ""ר","חטיבת הנח""ל",M,20,מודיעין מכבים רעות,"לוחם בסיירת נח""ל. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1715.0,https://www.idf.il/נופלים/חללי-המלחמה/עמית-מוסט/,Staff sergeant Amit Most
2023-10-07,רועי ברקת,"סמ""ר",חטיבת גולני,M,20,תל אביב,מפקד כיתה בגדוד 13 שבחטיבת גולני.,1538.0,https://www.idf.il/נופלים/חללי-המלחמה/רועי-ברקת/,Staff sergeant Roy Bareket
2023-10-07,אייל קליין,סרן,"חטיבת הנח""ל",M,22,"כפר הרי""ף","לוחם בסיירת נח""ל. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",1713.0,https://www.idf.il/נופלים/חללי-המלחמה/אייל-קליין/,Captain Eyal Klein
2023-10-07,יונתן סביצקי,"רס""ל",חטיבת הקומנדו,M,21,מודיעין מכבים רעות,"לוחם ביחידת אגוז שבחטיבת הקומנדו. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",392.0,https://www.idf.il/נופלים/חללי-המלחמה/יונתן-סביצקי/,Sergeant first class Yonnatan Savitsky
2023-10-07,רגב אמר,"סמ""ר",חטיבת הצנחנים,M,20,שדה נחמיה,"לוחם בגדוד 101 שבחטיבת הצנחנים. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1556.0,https://www.idf.il/נופלים/חללי-המלחמה/רגב-אמר/,Staff sergeant Regev Amar
2023-10-07,אופיר מלמן,"סמ""ר","חטיבת הנח""ל",M,21,ניר יצחק,"לוחם בסיירת נח""ל. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1180.0,https://www.idf.il/נופלים/חללי-המלחמה/אופיר-מלמן/,Staff sergeant Ofir Melman
2023-10-07,סהר סעודין,סרן,מערך ההגנה האווירית,F,21,ראש העין,לוחמת במערך ההגנה האווירית. הועלתה מדרגת סגן לדרגת סרן לאחר מותה.,1288.0,https://www.idf.il/נופלים/חללי-המלחמה/סהר-סעודין/,Captain Sahar Saudian
2023-10-09,אביחי אמסלם,"רס""ר (במיל')",עוצבת חצי האש (551),M,30,חדרה,"לוחם בגדוד 7008 שבעוצבת חצי האש. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",1273.0,https://www.idf.il/נופלים/חללי-המלחמה/אביחי-אמסלם/,Master sergeant (res.) Avihay Amsalem
2023-10-07,דוד מיטלמן,סמל,חטיבת גולני,M,20,מודיעין עילית,"לוחם בגדוד 51 שבחטיבת גולני. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1712.0,https://www.idf.il/נופלים/חללי-המלחמה/דוד-מיטלמן/,Sergeant David Mittelman
2023-10-07,נהוראי סעיד,"סמ""ר",חטיבת כפיר,M,21,אופקים,"לוחם בגדוד 92 שבחטיבת כפיר. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",993.0,https://www.idf.il/נופלים/חללי-המלחמה/נהוראי-סעיד/,Staff sergeant Nehoray Said
2023-10-07,בר רוזנשטיין,"סמ""ר",חטיבת גולני,M,20,ראשון לציון,"לוחם בגדוד 51 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1285.0,https://www.idf.il/נופלים/חללי-המלחמה/בר-רוזנשטיין/,Staff sergeant Bar Rozenshtein
2023-10-07,שלו ברנס,"סמ""ר",חטיבת גולני,M,20,כפר ברוך,"לוחם בגדוד 13 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1274.0,https://www.idf.il/נופלים/חללי-המלחמה/שלו-ברנס/,Staff sergeant Shalev Baranes
2023-10-07,אוריאל ביבי,"רס""ן",חטיבת הצנחנים,M,30,שלומית,קצין לוחם בגדוד 202 שבחטיבת הצנחנים.,1032.0,https://www.idf.il/נופלים/חללי-המלחמה/אוריאל-ביבי/,Major Oriel Bibi
2023-10-07,אלעד מיכאל ששון,"רס""ל",חטיבת הקומנדו,M,21,מוצא עילית,"לוחם ביחידת אגוז. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",1287.0,https://www.idf.il/נופלים/חללי-המלחמה/אלעד-מיכאל-ששון/,Sergeant first class Elad Michael Sasson
2023-10-07,סלמאן אבן מרעי,"רס""ם",החטיבה הדרומית,M,41,שגב שלום,גשש בחטיבה הדרומית באוגדת עזה.,1281.0,https://www.idf.il/נופלים/חללי-המלחמה/סלמאן-אבן-מרעי/,Sergeant major Salman Eben Marei
2023-10-09,יובל הליבני,סרן (במיל'),עוצבת חצי האש (551),M,30,משגב דב,לוחם בגדוד 7008.,1278.0,https://www.idf.il/נופלים/חללי-המלחמה/יובל-הליבני/,Captain (res.) Yuval Halivni
2023-10-07,נתן חי ליאר,סמל,חטיבת כפיר,M,20,נתניה,"לוחם בגדוד דוכיפת (94) שבחטיבת כפיר. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1280.0,https://www.idf.il/נופלים/חללי-המלחמה/נתן-חי-ליאר/,Sergeant Nathane Hai Lyard
2023-10-09,איתן מנחם נאמן,"רס""ן (במיל')",עוצבת חצי האש (551),M,44,טנא,רופא לוחם בגדוד 7008.,1283.0,https://www.idf.il/נופלים/חללי-המלחמה/איתן-מנחם-נאמן/,Major (res.) Eitan Menachem Neeman
2023-10-07,לביא בוחניק,סמל,חטיבת הצנחנים,M,20,פדויים,"לוחם בגדוד 101 שבחטיבת הצנחנים. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1275.0,https://www.idf.il/נופלים/חללי-המלחמה/לביא-בוחניק/,Sergeant Lavi Buhnik
2023-10-07,ישראל עמיחי ויצן,"רס""ר (במיל')",חיל הגנת הגבולות,M,33,כרם שלום,חבר כיתת כוננות ביישוב.,287.0,https://www.idf.il/נופלים/חללי-המלחמה/ישראל-עמיחי-ויצן/,Master sergeant (res.) Israel Amichay Vitzen
2023-10-07,ברנדו דוד פלורס גרסיה,"סמ""ר",החטיבה הדרומית,M,21,באר שבע,"נהג בחטיבה הדרומית באוגדת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1277.0,https://www.idf.il/נופלים/חללי-המלחמה/ברנדו-דוד-פלורס-גרסיה/,Staff sergeant Brando David Flores Garcia
2023-10-07,תומר נגר,סמל,חטיבת גולני,M,20,אזור,"לוחם בגדוד 51 שבחטיבת גולני. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1282.0,https://www.idf.il/נופלים/חללי-המלחמה/תומר-נגר/,Sergeant Tomer Nagar
2023-10-07,נועם אלימלך רוטנברג,"סמ""ר",פיקוד ההכשרות והאימונים,M,24,באר שבע,"מתכנת במפקדת פיקוד ההכשרות והאימונים. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1286.0,https://www.idf.il/נופלים/חללי-המלחמה/נועם-אלימלך-רוטנברג/,Staff sergeant Noam Elimelech Rojtenbarg
2023-10-07,רון צרפתי,סרן,מערך הבקרה האווירית,F,22,חדרה,קצינת אבטחה במערך הבקרה האווירית. הועלתה מדרגת סגן לדרגת סרן לאחר מותה.,1296.0,https://www.idf.il/נופלים/חללי-המלחמה/רון-צרפתי/,Captain Ron Zarfati
2023-10-07,מיכאל בן חמו,"סמ""ר",חטיבת גולני,M,21,רחובות,מפקד כיתה בגדוד 51 שבחטיבת גולני.,1443.0,https://www.idf.il/נופלים/חללי-המלחמה/מיכאל-בן-חמו/,Staff sergeant Michael Ben Hamo
2023-10-07,אורי מרדכי שני,סרן,חטיבת גולני,M,22,קריית ארבע,מפקד מחלקה בגדוד 51 שבחטיבת גולני. הועלה מדרגת סגן לדרגת סרן לאחר מותו.,2012.0,https://www.idf.il/נופלים/חללי-המלחמה/אורי-מרדכי-שני/,Captain Ori Mordechay Shani
2023-10-07,בר יענקלוב,סמל,חטיבת הצנחנים,M,19,כרמיאל,"לוחם בגדוד 101 שבחטיבת הצנחנים. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1295.0,https://www.idf.il/נופלים/חללי-המלחמה/בר-יענקלוב/,Sergeant Bar Yankilov
2023-10-07,אברהם נריה כהן,"סמ""ר",אוגדת עזה,M,20,ירושלים,"חייל במפקדת אוגדת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1572.0,https://www.idf.il/נופלים/חללי-המלחמה/אברהם-נריה-כהן/,Staff sergeant Avraham Nerya Cohen
2023-10-07,שי אשרם,סמל,חיל הגנת הגבולות,F,19,רחובות,"בקרית איסוף יבשתי בגדוד 414. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",463.0,https://www.idf.il/נופלים/חללי-המלחמה/שי-אשרם/,Sergeant Shay Ashram
2023-10-09,גלעד מולכו,"רס""ר (במיל')",עוצבת ברעם (300),M,33,תל אביב,"נהרג בהיתקלות עם מחבלים שחדרו מגבול לבנון. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",197.0,https://www.idf.il/נופלים/חללי-המלחמה/גלעד-מולכו/,Master sergeant (res.) Gilad Molcho
2023-10-09,ג׳ואד עאמר,"רס""ל",עוצבת ברעם (300),M,23,חורפייש,"מנהל שטח אש, נהרג בהיתקלות עם מחבלים שחדרו מגבול לבנון.",1465.0,https://www.idf.il/נופלים/חללי-המלחמה/ג-ואד-עאמר/,Sergeant first class Jawad Amer
