date,text
2023-10-09 11:50:00,"כלי טיס של צה""ל תקפו בשעות הבוקר מחסן אמצעי לחימה ופיר כניסה למנהרת טרור תת קרקעית בשטח הרצועה אשר משמשים את בכירי ארגון הטרור חמאס. 
בנוסף, נתקפה מפקדה מבצעית של ארגון הטרור הג'יהאד האיסלאמי הפלסטיני הממוקם במסגד בשכונת זיתון ברצועה ומפקדה נוספת ששימשה את ארגון הטרור חמאס וממוקמת בחאן יונס.

כמו כן, כלי טיס של צה""ל תקף בשעה האחרונה כלי רכב של ארגון הטרור חמאס שהתקרב לגדר המערכת מרצועת עזה לכיוון שטח מדינת ישראל.

מצורף תיעוד מתקיפות צה""ל של יעדים של ארגוני הטרור בשטח הרצועה: 

מצורף תיעוד נוסף של תקיפות צה""ל בימים האחרונים:"
2023-10-09 11:52:25,"כוח צה""ל סיכל כעת מחבל במרחב קיבוץ כפר עזה. ממשיכים חילופי אש בין כוחותינו למחבלים.  
כוחות צה""ל ימשיכו במאמץ לסיכול גורמי הטרור במרחב עוטף עזה."
2023-10-09 12:30:13,"במהלך הלילה ועד שעות הבוקר כוחות רבים של צה""ל ומג״ב פעלו, בהכוונה מודיעינית של שב״כ במוקדים רבים ברחבי אוגדת יהודה ושומרון וחטיבת הבקעה לסיכול טרור ועצרו סה״כ 41 מבוקשים.
בהם, 29 מבוקשים של ארגון הטרור חמאס שנעצרו ב-17 כפרים שונים ברחבי פיקוד המרכז. 

בפעילות למעצר מבוקש מארגון הטרור חמאס בכפר קבלאן, זוהתה פגיעה בחמוש במהלך חילופי ירי. 
בפעילות נוספת למעצר מבוקש מארגון הטרור חמאס בכפר חלחול, הושלכו בקבוקי תבערה לעבר הכוחות, שהגיבו בירי.  

בפעילות למעצר מבוקש מארגון הטרור גא״פ בכפר צוריף התפתחה הפרת סדר אלימה, נחסמו צירים במרחב וחשודים ירו לעבר הכוח. הלוחמים הגיבו בירי. 
בנוסף נעצרו שלושה פעילי גא""פ נוספים ברחבי יהודה ושומרון.

במהלך מעצר בעיזריה, חשודים ידו אבנים והשליכו בקבוקי תבערה לעבר הכוחות, שהגיבו בירי לאוויר. 

בפעילות הלוחמים ברחבי יהודה ושומרון, הוחרמו נשק, אקדח, תחמושת ומטענים. 

אין נפגעים לכוחותינו. צה""ל ימשיך לפעול בעוצמה כנגד ארגון הטרור חמאס.

מצורפות תמונות הנשקים שהוחרמו:"
2023-10-09 13:09:46,"ראשוני: צה""ל תוקף כעת תקיפה נרחבת במוקדים רבים של ארגון הטרור חמאס ברצועת עזה, פרטים נוספים בהמשך."
2023-10-09 14:02:37,ראשוני: הופעלה התרעה ביישובים רמות נפתלי ויפתח. הפרטים בבדיקה.
2023-10-09 15:17:27,"חטיבת גבעתי פעלה בימים האחרונים בעוצמה ובנחישות, על מנת להשתלט בחזרה על יישובי העוטף ולהבטיח את בטיחות האזרחים. בבוקר יום שבת, סיירת גבעתי שלחה כוח נרחב לעיר שדרות לסריקות. לאחר הערכת מצב נוספת, כלל היחידה נשלחה לישוב נחל עוז על מנת לחלץ את התושבים ולחסל את חוליות המחבלים. בערב יום שבת חברו לבסיס משמר הנגב כ-400 תושבים שהחטיבה חילצה מנחל עוז. החטיבה פעלה בנוסף ביישובים כפר עזה וכיסופים ונטרלה את המחבלים אשר איימו על תושבי העוטף. 

 ;"
2023-10-09 15:17:37,"ראשוני: התקבל דיווח על חדירה של מספר חשודים לשטח ישראל משטח לבנון. כוחות צה""ל פרוסים במרחב. פרטים נוספים בהמשך."
2023-10-09 15:38:21,"בהמשך לדיווח הראשוני, כוחות צה""ל הרגו מספר חמושים שחצו לשטח ישראל משטח לבנון. הלוחמים ממשיכים בסריקות במרחב.

כמו כן, מסוקי קרב תוקפים כעת במרחב. פרטים נוספים בהמשך."
2023-10-09 15:43:51,"ראשוני: צה""ל תוקף כעת תקיפה נרחבת במוקדים רבים של ארגון הטרור חמאס ברצועת עזה, פרטים נוספים בהמשך."
2023-10-09 16:02:21,"בהמשך לדיווח הראשוני על התרעה שהופעלה בצפון הארץ, זוהו שני שיגורים של פצצות מרגמה לעבר שטח ישראל. אחד השיגורים נפל בשטח לבנון. אין נפגעים."
2023-10-09 16:05:44,"עשרות מטוסי קרב תקפו לפני זמן קצר מטרות רבות ברחבי שכונת אל פורקן. 

שכונת אל פורקן משמשת כקן טרור עבור חמאס וממנה יוצאות לפועל פעילויות רבות נגד ישראל.

מצורף תיעוד מתקיפות צה""ל בשעות האחרונות:"
2023-10-09 16:17:50,"ראש המטה הכללי, רב-אלוף הרצי הלוי, הגיע היום ליישובי עוטף עזה וקיים הערכת מצב מבצעית באוגדת עזה.

בהערכת המצב הוצגו הכוחות הפרוסים ביישובי העוטף, ומטרות החמאס שהושמדו עד כה.

הרמטכ״ל שוחח עם הלוחמים והמפקדים בשטח אשר נלחמים באומץ לב וחותרים למגע.

מצורף תיעוד בנושא: 

מצורפות תמונות בנושא:"
2023-10-09 16:56:43,"ראשוני: מסוקי קרב של צה""ל תוקפים כעת בשטח לבנון. פרטים נוספים בהמשך."
2023-10-09 17:19:52,"מטוסי חיל האוויר מבצעים לאורך כל היממה האחרונה תקיפות נרחבות לאורכה ולרוחבה של רצועת עזה וממיטים הרס וחורבן על מחבלי חמאס. רק בשלוש השעות האחרונות נתקפו כ-130 מטרות באמצעות עשרות מטוסים. מוקדי התקיפה: בית חאנון, סג׳עיה, אל פורקן ורימאל. 

מצורפת ויזואליה מתקיפות צה״ל ביממה החולפת:"
2023-10-09 18:21:31,"מצורף סינק של ראש אגף כוח האדם, אלוף יניב עשור בנושא המאמץ בסוגיית הנעדרים:"
2023-10-09 19:07:51,"מצורפת הודעת דובר צה""ל בנושא שמותיהם של 12 חללי צה״ל נוספים מהיממה האחרונה אשר משפחותיהם עודכנו: 

בנוסף, מצורף קישור לאתר צה""ל, בו מפורסמות ומתעדכנות פרטיהם ותמונותיהם של החללים:"
2023-10-09 19:25:10,"״אחרי התחלה קשה, אנחנו מעצבים את קו המגע. פגענו בהרבה מאוד מחבלים - מי שמתקרב, הורגים אותו. אנחנו נגמור לטהר את המרחב, שלא יהיו לנו כאן מחבלים, ואנחנו במקביל כבר בהתקפה. יש לנו עוד הרבה משימות, צריכים להיות חזקים. זה התחיל לא טוב, ויסתיים רע מאוד בצד השני״.

הרמטכ״ל, רב-אלוף הרצי הלוי קיים שיח עם הלוחמים והמפקדים באורים, בארי ובאוגדת עזה, כחלק מהערכת המצב המבצעית שנערכה בשטח ובה השתתפו מפקד עוצבת ׳הבזק׳ (99), תת-אלוף ברק חירם, תת-אלוף קובי הלר, מפקד עוצבת ׳שועלי המרום׳ (646), אלוף-משנה אלעד שושן ומפקד החטיבה הצפונית, אלוף-משנה חיים כהן.  

מצורפות תמונות בנושא: 

מצורף תיעוד משיח הרמטכ״ל עם כוחות צה״ל הפועלים ביישוב בארי: 

בנוסף, מצורף תיעוד משיח הרמטכ״ל עם כוחות צה״ל הפועלים בגזרה:"
2023-10-09 20:16:20,"בהמשך להצהרת דובר צה״ל, נבהיר כי רוב פרטי החטופים בידינו, ונכון לשעה זו נמסרו פרטיהם של 30 חטופים למשפחותיהם. צוותי הנפגעים ממשיכים בהודעות למשפחות.

צה""ל ממשיך במאמץ לאיתור החטופים, וימשיך לעדכן את הציבור בנושא."
2023-10-09 20:37:10,"בהמשך לחילופי האש מגבול לבנון, מוקדם יותר היום זוהו מספר מחבלים שחצו לשטח ישראל. לוחמי צה""ל ומסוק קרב וכלי טיס הגיעו למקום מיד עם הזיהוי וניהלו איתם חילופי אש, במהלכם חיסלו שניים מהם. במהלך חילופי האש נמלט אחד המחבלים חזרה לשטח לבנון. 
האירוע הסתיים ואין חשש לאירוע ביטחוני נוסף.

בזמן חילופי האש, כלי טיס של צה""ל תקפו שלוש עמדות צבאיות של ארגון הטרור חיזבאללה. שתיים מהן עמדות תצפית והשלישית עמדה המשמשת את כוחות הארגון בחירום.
כמו כן, בוצע ירי ארטילרי במרחב על ידי הכוחות.

צה""ל ערוך לתרחישים בכלל הגזרות, וימשיך להגן על תושבי מדינת ישראל."
2023-10-09 20:46:05,"עשרות מטוסי קרב תקפו בשעות האחרונות וממשיכים לתקוף בשעה זו מטרות רבות ברחבי שכונת רימאל.

שכונת רימאל משמשת כקן טרור עבור חמאס וממנה יוצאות לפועל פעילויות רבות נגד ישראל.

מצורף תיעוד מתקיפת צה""ל בשכונת רימאל בשעות האחרונות:"
2023-10-09 20:48:23,"בהמשך להודעה שיצאה מטעם מערך ההסברה של פיקוד העורף, דובר צה""ל מבהיר כי אין שינוי בהנחיות לעורף. 
מדובר בהמלצות כלליות וחידוד מודעות לציבור באשר לשהייה וההצטיידות במרחב המוגן.

את ההנחיות העדכניות לעורף ניתן לקבל בפלטפורמות השונות של פיקוד העורף: 
פורטל החירום הלאומי בכתובת 

אפליקציית פיקוד העורף 

המוקד הטלפוני שמספרו 104, באמצעות הודעת טקסט או וואטסאפ לטלפון , ובעמודים הרשמיים בפייסבוק, באינסטגרם, בטוויטר ובטלגרם."
2023-10-09 21:10:10,ראשוני: זוהו מספר שיגורים משטח לבנון לעבר שטח ישראל. אין נפגעים. פרטים נוספים בהמשך.
2023-10-09 21:47:45,"בתגובה לשיגורים שזוהו לפני זמן קצר משטח לבנון לעבר שטח ישראל, כוחות צה""ל משיבים כעת בירי ארטילרי."
2023-10-09 23:26:44,"כלי טיס של צה""ל תקפו משעות הבוקר מטרות רבות של ארגוני הטרור ברצועת עזה.

בין היתר, כלי הטיס תקפו מבנה המשמש את ארגון הטרור חמאס בחקירות ותשתית מבצעית בשימוש ארגון הטרור הממוקם בתוך מסגד.

בנוסף, נתקף פיר מנהרה תת קרקעית של ארגון הטרור ותשתיות צבאיות בשימוש ארגון הטרור. כלי טיס נוספים של צה""ל תקפו מסגד ובו מפקדה מבצעית של ארגון הטרור חמאס ופיר התקפי שסייע למחבלים בפריצות לישראל. כמו כן, נתקפו מחסני אמצעי לחימה של ארגון הטרור חמאס ברצועה.

כלי טיס נוסף של צה""ל תקף בשעות האחרונות מחסן אמצעי לחימה ובית כינוס של ארגון הטרור הג’יהאד האיסלאמי הפלסטיני ובו מחבלים רבים ברצועה וחיסל שני מחבלים שניסו לברוח מהנקודה.

בנוסף, כלי שיט של צה""ל תקפו מטרות רבות של ארגוני הטרור.
 
מצורף תיעוד מתקיפת חיל האוויר בשעות האחרונות: 

מצורפת ויזואליה של תקיפות זרוע הים את מטרות הכוח הימי של חמאס וצילומים מפעילות הזרוע מול חופי עזה בימים האחרונים:"
