data,date,time,alertDate,category,category_desc,matrix_id,rid
פלמחים,12.11.2019,07:05:43,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5905
ראשון לציון - מערב,12.11.2019,07:05:43,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5906
 מכללת ספיר,12.11.2019,07:05:44,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5907
גבים,12.11.2019,07:05:44,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5907
ארז,12.11.2019,07:05:44,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5908
מפלסים,12.11.2019,07:05:44,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5909
מטווח ניר עם,12.11.2019,07:05:44,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5910
פארק תעשיות פלמחים,12.11.2019,07:05:49,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5911
גן שורק,12.11.2019,07:05:49,2019-11-12T07:06:00,1,ירי רקטות וטילים,1,5912
 מכללת ספיר,12.11.2019,07:06:41,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5913
גבים,12.11.2019,07:06:41,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5913
ניר עם,12.11.2019,07:06:41,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5914
 איבים,12.11.2019,07:06:41,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5915
שדרות,12.11.2019,07:06:41,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5915
ארז,12.11.2019,07:06:51,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5916
מפלסים,12.11.2019,07:06:51,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5917
מטווח ניר עם,12.11.2019,07:06:51,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5918
אור הנר,12.11.2019,07:06:52,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5919
 איבים,12.11.2019,07:07:02,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5920
שדרות,12.11.2019,07:07:02,2019-11-12T07:07:00,1,ירי רקטות וטילים,1,5920
אזור תעשייה הדרומי אשקלון,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5921
יד מרדכי,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5922
כרמיה,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5923
מבקיעים,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5924
בית שקמה,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5925
גיאה,12.11.2019,07:11:05,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5926
תלמי יפה,12.11.2019,07:11:26,2019-11-12T07:11:00,1,ירי רקטות וטילים,1,5927
אזור תעשייה הדרומי אשקלון,12.11.2019,07:28:32,2019-11-12T07:29:00,1,ירי רקטות וטילים,1,5928
זיקים,12.11.2019,07:28:32,2019-11-12T07:29:00,1,ירי רקטות וטילים,1,5929
כרמיה,12.11.2019,07:28:32,2019-11-12T07:29:00,1,ירי רקטות וטילים,1,5930
נתיב העשרה,12.11.2019,07:28:32,2019-11-12T07:29:00,1,ירי רקטות וטילים,1,5931
ארז,12.11.2019,07:41:11,2019-11-12T07:41:00,1,ירי רקטות וטילים,1,5932
כרמיה,12.11.2019,07:41:11,2019-11-12T07:41:00,1,ירי רקטות וטילים,1,5933
יד מרדכי,12.11.2019,07:41:11,2019-11-12T07:41:00,1,ירי רקטות וטילים,1,5934
נתיב העשרה,12.11.2019,07:41:11,2019-11-12T07:41:00,1,ירי רקטות וטילים,1,5935
נחל עוז,12.11.2019,07:42:23,2019-11-12T07:42:00,1,ירי רקטות וטילים,1,5936
סעד,12.11.2019,07:42:23,2019-11-12T07:42:00,1,ירי רקטות וטילים,1,5937
עלומים,12.11.2019,07:42:23,2019-11-12T07:42:00,1,ירי רקטות וטילים,1,5938
מבטחים עמיעוז ישע,12.11.2019,07:42:53,2019-11-12T07:43:00,1,ירי רקטות וטילים,1,5939
מבטחים עמיעוז ישע,12.11.2019,07:43:45,2019-11-12T07:44:00,1,ירי רקטות וטילים,1,5940
 איבים,12.11.2019,07:45:31,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5941
שדרות,12.11.2019,07:45:31,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5941
ניר עם,12.11.2019,07:45:42,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5942
 איבים,12.11.2019,07:45:53,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5943
שדרות,12.11.2019,07:45:53,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5943
מפלסים,12.11.2019,07:45:59,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5944
מטווח ניר עם,12.11.2019,07:45:59,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5945
ניר עם,12.11.2019,07:46:10,2019-11-12T07:46:00,1,ירי רקטות וטילים,1,5946
בית אלעזרי,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5947
בית חלקיה,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5948
גדרה,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5949
גני טל,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5950
חפץ חיים,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5951
קדרון,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5952
גני יוחנן,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5953
חצב,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5954
מזכרת בתיה,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5955
קריית עקרון,12.11.2019,07:49:37,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5956
יד בנימין,12.11.2019,07:49:43,2019-11-12T07:50:00,1,ירי רקטות וטילים,1,5957
בני ראם,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5958
תלמי יחיאל,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5959
אזור תעשייה כנות,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5960
ביצרון,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5961
בני עי''ש,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5962
גן יבנה,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5963
כנות,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5964
מישר,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5965
משגב דב,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5966
נווה מבטח,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5967
פארק תעשייה ראם,12.11.2019,07:50:39,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5968
גדרה,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5969
אחווה,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5970
גני טל,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5971
ינון,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5972
כפר אחים,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5973
כפר הרי''ף וצומת ראם,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5974
חצב,12.11.2019,07:50:49,2019-11-12T07:51:00,1,ירי רקטות וטילים,1,5975
תל אביב - דרום העיר ויפו,12.11.2019,08:00:12,2019-11-12T08:00:00,1,ירי רקטות וטילים,1,5976
תל אביב - מרכז העיר,12.11.2019,08:00:12,2019-11-12T08:00:00,1,ירי רקטות וטילים,1,5977
בת-ים,12.11.2019,08:00:12,2019-11-12T08:00:00,1,ירי רקטות וטילים,1,5978
חולון,12.11.2019,08:00:12,2019-11-12T08:00:00,1,ירי רקטות וטילים,1,5979
ראשון לציון - מערב,12.11.2019,08:00:53,2019-11-12T08:01:00,1,ירי רקטות וטילים,1,5980
פלמחים,12.11.2019,08:01:03,2019-11-12T08:01:00,1,ירי רקטות וטילים,1,5981
כיסופים,12.11.2019,08:09:57,2019-11-12T08:10:00,1,ירי רקטות וטילים,1,5982
אשדוד - א,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5983
אשדוד - אזור תעשייה צפוני ונ,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5984
אשדוד - ג,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5985
אשדוד - ח,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5986
מרינה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5987
אשדוד - יא,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5987
בני דרום,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5988
ניר גלים,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5989
יבנה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5990
כפר הנגיד,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5991
בן זכאי,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5992
גן הדרום,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5993
גן יבנה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5994
כפר אביב,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5995
כרם ביבנה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5996
מתחם בני דרום,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5997
קבוצת יבנה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5998
מעון צופיה,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,5999
שתולים,12.11.2019,08:12:19,2019-11-12T08:12:00,1,ירי רקטות וטילים,1,6000
אזור תעשייה עד הלום,12.11.2019,08:12:34,2019-11-12T08:13:00,1,ירי רקטות וטילים,1,6001
בית עזרא,12.11.2019,08:12:34,2019-11-12T08:13:00,1,ירי רקטות וטילים,1,6002
ניצן,12.11.2019,08:12:46,2019-11-12T08:13:00,1,ירי רקטות וטילים,1,6003
נתיב העשרה,12.11.2019,08:14:27,2019-11-12T08:14:00,1,ירי רקטות וטילים,1,6004
יד מרדכי,12.11.2019,08:14:32,2019-11-12T08:15:00,1,ירי רקטות וטילים,1,6005
נחל עוז,12.11.2019,08:18:14,2019-11-12T08:18:00,1,ירי רקטות וטילים,1,6006
יושיביה,12.11.2019,08:23:12,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6007
תקומה וחוות יזרעם,12.11.2019,08:23:12,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6008
תקומה,12.11.2019,08:23:12,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6009
בית הגדי,12.11.2019,08:23:12,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6010
נתיבות,12.11.2019,08:23:12,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6011
שרשרת,12.11.2019,08:23:22,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6012
זמרת ושובה,12.11.2019,08:23:22,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6013
כפר מימון ותושיה,12.11.2019,08:23:22,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6014
סעד,12.11.2019,08:23:22,2019-11-12T08:23:00,1,ירי רקטות וטילים,1,6015
תקומה וחוות יזרעם,12.11.2019,08:23:33,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6016
תקומה,12.11.2019,08:23:33,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6017
רעים,12.11.2019,08:23:33,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6018
פלמחים,12.11.2019,08:23:38,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6019
בית הגדי,12.11.2019,08:23:49,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6020
נתיבות,12.11.2019,08:23:49,2019-11-12T08:24:00,1,ירי רקטות וטילים,1,6021
כפר מימון ותושיה,12.11.2019,08:25:22,2019-11-12T08:25:00,1,ירי רקטות וטילים,1,6022
נחל עוז,12.11.2019,08:25:22,2019-11-12T08:25:00,1,ירי רקטות וטילים,1,6023
עלומים,12.11.2019,08:25:22,2019-11-12T08:25:00,1,ירי רקטות וטילים,1,6024
נחל עוז,12.11.2019,08:25:42,2019-11-12T08:26:00,1,ירי רקטות וטילים,1,6025
עלומים,12.11.2019,08:25:42,2019-11-12T08:26:00,1,ירי רקטות וטילים,1,6026
זמרת ושובה,12.11.2019,08:25:42,2019-11-12T08:26:00,1,ירי רקטות וטילים,1,6027
כפר עזה,12.11.2019,08:25:42,2019-11-12T08:26:00,1,ירי רקטות וטילים,1,6028
סעד,12.11.2019,08:25:42,2019-11-12T08:26:00,1,ירי רקטות וטילים,1,6029
ניצן,12.11.2019,08:31:20,2019-11-12T08:31:00,1,ירי רקטות וטילים,1,6030
ניצנים,12.11.2019,08:31:20,2019-11-12T08:31:00,1,ירי רקטות וטילים,1,6031
אזור תעשייה עד הלום,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6032
אשדוד - א,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6033
אשדוד - אזור תעשייה צפוני ונ,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6034
אשדוד - ג,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6035
אשדוד - ח,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6036
אשדוד - יא,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6037
מרינה,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6037
בני דרום,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6038
ניר גלים,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6039
גן הדרום,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6040
גן יבנה,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6041
מתחם בני דרום,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6042
אמונים,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6043
בית עזרא,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6044
גבעתי,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6045
עזר,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6046
שדה עוזיהו,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6047
שתולים,12.11.2019,08:31:36,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6048
אזור תעשייה צפוני אשקלון,12.11.2019,08:31:46,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6049
אשקלון,12.11.2019,08:31:46,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6050
באר גנים,12.11.2019,08:31:46,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6051
ניר ישראל,12.11.2019,08:31:46,2019-11-12T08:32:00,1,ירי רקטות וטילים,1,6052
כפר מימון ותושיה,12.11.2019,08:36:57,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6053
שוקדה,12.11.2019,08:36:57,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6054
נתיבות,12.11.2019,08:37:03,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6055
זמרת ושובה,12.11.2019,08:37:24,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6056
כפר מימון ותושיה,12.11.2019,08:37:24,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6057
שוקדה,12.11.2019,08:37:24,2019-11-12T08:37:00,1,ירי רקטות וטילים,1,6058
זמרת ושובה,12.11.2019,08:51:33,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6059
בית הגדי,12.11.2019,08:51:33,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6060
נתיבות,12.11.2019,08:51:33,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6061
כפר מימון ותושיה,12.11.2019,08:51:33,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6062
שוקדה,12.11.2019,08:51:33,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6063
זמרת ושובה,12.11.2019,08:51:59,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6064
כפר מימון ותושיה,12.11.2019,08:51:59,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6065
שוקדה,12.11.2019,08:51:59,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6066
תקומה וחוות יזרעם,12.11.2019,08:51:59,2019-11-12T08:52:00,1,ירי רקטות וטילים,1,6067
חולון,12.11.2019,09:09:59,2019-11-12T09:10:00,1,ירי רקטות וטילים,1,6068
בת-ים,12.11.2019,09:11:20,2019-11-12T09:11:00,1,ירי רקטות וטילים,1,6069
ראשון לציון - מזרח,12.11.2019,09:11:20,2019-11-12T09:11:00,1,ירי רקטות וטילים,1,6070
ראשון לציון - מערב,12.11.2019,09:11:20,2019-11-12T09:11:00,1,ירי רקטות וטילים,1,6071
ניצן,12.11.2019,09:12:22,2019-11-12T09:12:00,1,ירי רקטות וטילים,1,6072
ניצנים,12.11.2019,09:12:22,2019-11-12T09:12:00,1,ירי רקטות וטילים,1,6073
אשקלון,12.11.2019,09:12:32,2019-11-12T09:13:00,1,ירי רקטות וטילים,1,6074
אזור תעשייה הדרומי אשקלון,12.11.2019,09:12:32,2019-11-12T09:13:00,1,ירי רקטות וטילים,1,6075
בית הגדי,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6076
שוקדה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6077
כפר מימון ותושיה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6078
נתיבות,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6079
אשבול,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6080
זמרת ושובה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6081
זרועה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6082
יושיביה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6083
מבועים,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6084
נחל עוז,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6085
סעד,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6086
עלומים,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6087
פעמי תש''ז,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6088
קלחים,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6089
תלמי ביל''ו,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6090
תקומה וחוות יזרעם,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6091
תקומה,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6092
בארי,12.11.2019,09:20:15,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6093
דורות,12.11.2019,09:20:25,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6094
חוות שיקמים,12.11.2019,09:20:25,2019-11-12T09:20:00,1,ירי רקטות וטילים,1,6095
